price,area,bedrooms,bathrooms,washingmachine,dtcenter,hotwater,ac,parking,security,furnish
2535269,36.71,1,0,0,3.845195848,0,1,1,0,0
2536931,24.55,1,1,0,3.844640485,1,1,1,0,1
2539389,24.55,1,1,0,3.837225736,1,1,1,1,0
2541605,20.45,1,1,1,3.834274899,1,1,1,1,1
2542001,30,1,1,1,3.827004806,1,1,1,0,1
2542046,21.82,2,1,0,3.823273707,1,1,1,2,1
2542105,27.27,1,1,0,3.816303343,1,1,1,0,0
2542105,21.82,1,1,0,3.811596874,1,1,1,2,1
2542105,19.09,1,1,0,3.805913141,1,1,1,2,1
2542105,31.36,1,1,0,0.625401458,1,0,1,1,2
2542553,19.09,1,1,0,3.801210299,1,1,1,1,2
2542904,42.27,1,1,0,3.791793624,1,1,1,0,1
2545823,38.18,1,0,1,0.614770928,0,1,1,0,2
2545988,27.27,1,1,0,3.781879684,1,1,1,0,1
2548146,24.55,1,1,0,3.752741612,1,1,1,1,1
2550729,25.91,1,1,0,0.614227537,1,1,1,0,0
2553322,16.36,1,1,1,3.746149704,1,1,1,1,1
2556329,27.27,1,1,0,0.614181756,1,1,1,0,0
2559064,28.64,1,1,0,3.725651998,1,1,1,0,2
2560399,24.55,1,1,1,3.723009452,1,1,1,2,1
2560465,19.09,1,1,0,3.723002069,1,1,1,2,0
2560526,20.45,1,1,1,3.720006555,1,1,1,1,0
2562328,20.45,1,1,1,3.716197373,1,1,1,1,0
2563643,25.91,1,1,1,3.711523534,1,1,1,0,0
2565859,20.45,1,1,0,3.705481278,1,1,1,2,0
2566055,21.82,1,1,0,3.702543691,1,1,1,2,1
2574996,16.36,2,2,1,3.699950597,1,1,1,1,1
2575263,23.18,2,1,1,3.699157094,1,1,1,1,1
2575263,15,2,1,1,3.694213196,1,1,1,1,0
2578947,45.1,1,0,1,3.689644941,0,1,1,0,1
2578947,24.55,2,1,1,3.680314244,1,1,1,1,1
2578947,13.64,1,1,0,3.676339154,1,1,1,2,1
2578947,30,1,1,1,3.675633587,1,0,1,0,1
2578947,28.64,1,1,1,3.669719286,1,1,1,1,1
2578947,25.91,1,1,0,3.668833047,1,1,1,0,1
2578947,13.64,1,2,1,3.665054334,1,1,1,2,1
2578947,21.82,1,1,1,3.66414205,1,1,1,1,1
2578947,20.45,1,1,1,3.654959658,1,1,1,1,1
2578947,20.45,1,1,0,3.652973563,1,1,1,1,1
2578947,19.09,1,1,1,3.641010335,1,1,1,2,0
2578947,19.09,1,1,1,3.637973216,1,1,1,2,2
2579009,16.36,1,2,0,3.631554724,1,1,1,2,1
2581432,16.36,2,1,1,3.631424785,1,1,1,1,1
2581480,38.18,2,0,0,0.602326112,1,0,1,0,0
2582632,19.09,1,1,0,3.628631318,1,1,1,1,2
2583074,13.64,1,2,1,3.625404816,1,1,1,2,2
2588003,13.64,1,1,1,3.614538838,1,1,1,1,1
2590728,31.36,1,1,1,3.611519632,1,0,1,0,0
2591517,19.09,1,1,1,3.607222225,1,1,1,1,1
2594614,31.36,1,1,0,3.607216809,1,0,1,1,0
2596130,47.2,1,0,1,3.60594014,0,1,1,0,2
2597368,27.27,1,1,1,3.596138775,1,1,1,1,1
2597772,19.09,1,1,1,3.589332385,1,1,1,2,1
2600071,27.27,1,1,1,3.570666501,1,1,1,1,1
2602531,23.18,1,1,1,3.563642246,1,1,1,2,1
2605765,42.27,2,0,1,3.552646311,1,1,1,1,0
2607311,28.64,1,1,1,0.579783216,1,0,1,0,2
2608421,12.27,1,1,0,3.550109288,1,1,1,1,1
2613566,21.82,2,1,0,3.543700409,1,1,1,2,1
2613628,28.64,1,1,1,3.543455548,1,1,1,1,1
2614105,20.45,1,1,1,3.535118244,1,1,1,1,1
2614983,36.71,2,0,1,3.529193276,1,0,1,1,1
2615789,20.45,2,1,0,3.521333304,1,1,1,2,0
2615789,35.45,1,1,0,3.520198461,0,0,1,1,1
2616993,49.3,1,0,1,0.579123728,0,1,1,0,2
2617816,19.09,1,1,0,3.518285471,1,1,1,1,1
2618172,20.45,1,1,1,0.564260225,1,1,1,2,0
2621116,17.73,1,2,1,3.51287441,1,1,1,2,2
2621190,17.73,1,2,1,3.499816666,1,1,1,2,1
2624380,32.73,1,1,0,3.497291101,1,0,1,0,0
2626294,19.09,1,1,0,3.491308529,1,1,1,1,2
2634211,36.82,1,0,1,3.48764703,0,0,1,0,1
2638954,30,1,1,1,3.485668701,1,0,1,0,2
2641004,13.64,1,2,1,3.483658631,1,1,1,2,1
2641548,17.73,1,2,1,3.482493364,1,1,1,1,1
2643004,23.18,2,1,1,3.473276884,1,1,1,1,1
2644574,31.36,1,1,1,3.467050205,1,1,1,0,1
2644964,20.45,2,1,0,3.466969203,1,1,1,2,1
2648947,21.82,1,1,0,3.466901254,1,1,1,2,1
2650273,24.55,2,1,1,3.458688297,1,1,1,1,1
2651121,39.55,1,0,1,3.455297775,0,0,1,0,1
2651527,20.45,1,1,1,3.452397414,1,1,1,2,1
2651536,39.55,2,0,0,3.44739362,1,0,1,0,1
2652632,34.09,2,1,0,3.44477791,0,1,1,0,1
2652632,37.76,1,1,0,3.440297736,0,0,1,1,0
2652632,30,1,1,1,3.424881202,1,1,1,1,2
2652632,16.36,1,2,1,3.421051355,1,1,1,1,1
2653106,35.45,1,1,0,3.418630638,0,0,1,1,1
2653784,34.09,1,1,0,3.41361278,1,0,1,1,2
2656814,20.45,1,1,0,3.412906677,1,1,1,1,2
2657886,16.36,2,2,1,3.408235655,1,1,1,1,1
2658587,36.82,1,1,0,3.395213144,0,0,1,1,1
2666527,20.45,1,1,0,3.385829117,1,1,1,1,1
2666918,13.64,1,1,0,3.38405651,1,1,1,2,1
2668032,21.82,1,1,1,3.382170638,1,1,1,1,1
2669917,23.18,1,1,1,3.374049941,1,1,1,1,1
2671053,25.91,1,1,1,0.448150606,1,1,1,0,0
2671788,38.18,2,1,0,3.370644048,0,1,1,0,2
2675063,15,1,2,1,3.370489577,1,1,1,2,1
2678273,15,2,1,1,3.368800549,1,1,1,1,1
2680016,28.64,1,1,0,3.365969586,1,1,1,0,1
2681718,27.27,1,1,0,3.352435214,1,1,1,0,0
2683060,19.09,1,1,1,3.332768133,1,1,1,2,1
2685575,32.73,1,1,1,3.32849271,1,1,1,1,2
2685954,21.82,1,1,1,3.321819585,1,1,1,1,1
2688430,17.73,1,1,0,3.320476962,1,1,1,1,2
2688856,23.18,1,1,0,3.318308835,1,1,1,2,1
2689474,39.86,1,1,1,3.309565004,1,1,1,0,2
2689474,13.64,1,1,0,3.295088322,1,1,1,1,0
2689474,13.64,1,1,0,3.28068171,1,1,1,1,1
2689474,27.27,1,1,1,3.276721004,1,1,1,1,2
2696957,39.86,1,1,1,3.268713346,1,1,1,0,2
2701619,13.64,1,1,0,3.263783551,1,1,1,1,2
2703027,28.64,1,1,0,3.257490686,1,1,1,0,1
2704003,30,1,1,1,3.257455582,1,1,1,1,2
2707895,36.82,1,1,0,3.253822466,0,1,1,1,1
2707895,15,1,1,0,3.250235252,1,1,1,1,1
2708553,38.18,1,1,0,3.245908026,0,1,1,1,1
2708861,16.36,1,2,1,3.240949656,1,1,1,1,1
2717239,34.09,1,1,0,3.236187145,1,0,1,0,0
2719777,20.45,2,1,0,3.233788049,1,1,1,2,1
2719967,21.82,1,1,0,3.229786137,1,1,1,2,1
2721176,27.27,2,1,1,3.224205787,1,1,1,1,1
2721867,24.55,1,1,1,3.221984622,1,1,1,2,1
2725575,27.27,1,1,1,3.217714428,1,1,1,1,1
2727005,20.45,1,1,1,3.217106994,1,1,1,1,0
2731823,34.09,2,1,0,3.215935409,0,1,1,0,2
2734173,21.82,1,1,0,3.215771779,1,1,1,1,1
2734483,12.27,1,1,0,3.213915509,1,1,1,1,1
2736596,19.09,1,1,1,3.211564632,1,1,1,2,1
2737716,23.18,2,1,1,3.208769613,1,1,1,1,1
2739871,38.81,1,1,0,3.203943402,0,0,1,1,1
2741407,16.36,1,1,0,3.203500856,1,1,1,1,1
2744737,20.45,2,1,1,3.200152352,1,1,1,2,1
2744737,15,1,1,0,3.199945572,1,1,1,1,1
2744737,32.73,1,1,0,3.198745506,1,1,1,0,2
2745903,36.82,1,0,1,3.19861379,0,0,1,0,1
2748331,35.45,1,1,0,3.196723913,1,1,1,0,2
2748682,30,1,1,1,3.196630962,1,0,1,0,0
2752105,32.73,1,1,0,3.196079971,1,0,1,0,1
2756198,16.36,1,1,0,3.195064156,1,1,1,1,1
2759474,27.27,1,1,1,3.194300867,1,1,1,1,1
2763158,45,2,0,1,3.194285879,0,1,1,1,0
2763158,30,2,1,1,3.189700702,1,1,1,1,2
2763158,24.55,2,1,1,3.186343782,1,1,1,1,0
2763158,35.66,1,0,1,3.186152166,1,0,1,0,1
2763158,19.09,2,2,0,3.156790462,1,1,1,2,1
2763158,38.18,1,0,1,3.14041035,0,0,1,1,0
2763158,38.18,1,0,1,3.139161121,1,0,1,1,2
2763158,17.73,1,1,1,3.138447547,1,1,1,2,1
2763158,24.55,1,1,1,3.138047456,1,1,1,1,1
2766286,38.18,1,1,0,3.131548597,0,1,1,1,1
2767684,23.18,1,1,0,3.129065506,1,1,1,2,1
2768007,24.55,1,1,1,3.116918843,1,1,1,1,1
2769119,30,1,1,1,3.113362965,1,1,1,1,1
2770958,28.64,1,1,1,3.111487127,1,1,1,0,0
2773234,17.73,1,2,1,3.108276437,1,1,1,1,1
2780430,37.76,1,0,1,3.10705672,1,0,1,0,1
2781579,20.45,1,1,0,0.430241522,1,1,1,2,1
2782604,13.64,1,1,0,3.092149299,1,1,1,1,0
2783478,39.86,1,1,1,3.091795948,1,1,1,0,2
2788743,24.55,1,1,1,3.088951962,1,1,1,1,1
2791269,35.66,2,0,1,3.086280019,0,1,1,1,1
2792327,19.09,2,2,0,3.061990617,1,1,1,2,2
2793141,17.73,1,1,1,3.059821322,1,1,1,2,0
2794689,24.55,2,1,1,3.058626164,1,1,1,1,0
2800000,35.45,1,1,0,3.055111994,1,0,1,1,0
2803294,13.64,1,1,0,3.053080288,1,1,1,1,1
2803762,25.91,1,1,1,3.04752366,1,1,1,0,0
2804930,36.82,1,1,0,3.047342051,1,0,1,1,0
2819516,34.09,1,1,0,3.044871305,1,0,1,0,1
2819767,28.64,1,1,1,3.040846674,1,1,1,1,1
2820275,34.09,1,1,0,3.024194708,1,0,1,0,1
2825321,30,2,1,1,3.023409571,1,1,1,1,1
2828207,34.09,1,1,0,3.015393634,1,1,1,0,2
2831418,15,1,1,0,3.009498254,1,1,1,2,1
2831859,23.18,1,1,0,3.007168876,1,1,1,2,1
2831939,21.82,1,1,0,3.003254555,1,1,1,2,1
2833158,30,1,1,0,3.000581625,1,1,1,0,0
2835518,39.55,1,0,1,2.999694335,1,0,1,1,0
2836842,30,1,1,1,2.997288594,1,1,1,1,2
2837279,30,2,1,1,2.995340374,1,1,1,1,0
2843643,28.64,1,1,1,2.994819416,1,1,1,1,1
2844072,31.36,1,1,0,2.989229678,1,1,1,0,0
2855263,31.36,1,1,0,2.981824434,1,1,1,0,1
2856394,15,1,1,0,2.980195063,1,1,1,1,2
2860778,21.82,2,2,0,2.97186312,1,1,1,2,2
2862226,35.66,2,0,1,2.971536881,0,1,1,1,1
2863209,39.55,1,0,1,2.961281076,0,0,1,1,2
2864618,31.36,1,1,1,2.959986775,1,1,1,1,2
2867763,28.64,1,1,1,2.953846156,1,1,1,1,1
2870532,39.55,1,0,1,2.950501581,1,0,1,1,0
2871106,15,1,1,0,2.943050273,1,1,1,1,1
2873684,30,2,1,1,2.941388564,1,1,1,0,2
2873684,28.64,2,1,0,2.938086689,1,1,1,0,1
2873684,15,1,1,1,2.931227746,1,1,1,1,2
2873684,27.27,1,1,1,2.92927371,1,1,1,2,1
2876856,20.45,2,1,1,2.928237832,1,1,1,2,1
2879084,28.64,2,1,0,2.923690827,1,1,1,0,2
2884870,31.36,1,1,0,2.920596789,1,1,1,0,1
2887271,25.91,1,1,1,2.91606375,1,1,1,1,1
2889012,36.71,1,0,1,2.915678839,1,0,1,0,1
2892105,12.27,2,2,0,2.912623089,1,1,1,1,0
2892105,36.82,1,1,1,2.904436215,1,0,1,1,1
2896115,13.64,2,2,0,2.904391256,1,1,1,1,2
2906660,38.81,1,1,0,2.896164594,0,0,1,1,1
2906842,31.36,1,1,1,2.889180953,1,1,1,1,1
2910526,15,1,1,1,2.888175841,1,1,1,2,1
2910526,27.27,1,1,0,2.885407917,1,1,1,1,1
2910526,16.36,1,2,0,2.874505723,1,1,1,2,2
2912017,15,1,1,0,2.873226981,1,1,1,1,0
2912017,31.36,1,1,1,2.871637133,1,1,1,1,1
2927607,30,1,1,1,2.862471358,1,1,1,1,1
2928425,28.64,1,1,1,2.862043527,1,1,1,1,1
2928469,30,2,1,1,2.854371462,1,1,1,0,1
2928584,35.45,1,1,0,2.846479184,1,0,1,1,0
2928947,24.55,2,1,0,2.837164011,1,1,1,2,1
2928947,20.45,2,1,1,2.835286921,1,1,1,1,2
2931513,27.27,1,1,0,2.828430852,1,1,1,1,2
2933270,21.82,2,1,1,2.827928381,1,1,1,2,1
2935079,36.82,1,1,1,2.82373373,1,0,1,1,1
2943378,31.36,1,1,0,2.82290772,1,1,1,0,0
2946423,32.73,1,1,1,2.81649363,1,1,1,1,2
2947368,36.71,2,0,1,2.814823313,1,0,1,0,2
2947368,30,2,1,1,2.814353412,1,1,1,1,0
2947368,36.71,1,0,1,2.813084364,0,0,1,0,2
2947368,21.82,2,1,1,2.810517787,1,1,1,1,0
2947368,21.82,2,1,1,2.808889569,1,1,1,2,1
2947368,28.64,1,1,0,2.805595998,1,1,1,0,1
2947368,24.55,1,1,0,2.804414182,1,1,1,2,1
2947368,23.18,1,1,1,2.804204004,1,1,1,2,1
2947368,23.18,1,1,0,2.797101515,1,1,1,1,1
2948146,16.36,1,1,1,2.795637098,1,1,1,2,1
2950828,28.64,1,1,1,2.788896069,1,1,1,2,1
2951211,30,1,1,0,2.785023229,1,1,1,0,1
2952767,39.86,2,0,1,2.773570284,1,0,1,0,1
2954347,27.27,1,1,0,2.773007013,1,1,1,1,2
2954600,31.36,2,1,1,2.771641591,1,1,1,1,1
2954862,15,1,1,1,2.768410691,1,1,1,2,1
2964783,30,2,1,0,2.768106829,1,1,1,0,2
2971226,25.91,2,1,0,2.755858557,1,1,1,2,2
2972675,25.91,2,1,1,2.752129815,1,1,1,1,0
2975000,30,2,1,1,2.744754032,1,1,2,1,1
2975108,40.91,1,0,1,2.743371892,0,0,1,1,2
2975766,28.64,1,1,1,2.742513559,1,1,1,2,1
2976505,15,1,1,1,2.737715521,1,1,1,1,2
2998620,31.36,1,1,0,2.734033267,1,1,1,0,1
3004681,17.73,1,1,1,2.732141147,1,1,1,2,0
3007689,37.76,1,0,1,2.719527451,0,0,1,0,1
3011550,16.36,1,1,1,2.714443458,1,1,1,1,2
3015874,15,1,1,0,2.714035481,1,1,1,1,1
3016836,21.82,2,1,1,2.703901309,1,1,1,2,2
3021053,24.55,2,1,0,2.701913459,1,1,2,2,1
3021053,20.45,2,1,0,2.69444953,1,1,2,2,1
3021053,28.64,1,1,0,2.693670683,1,1,1,1,0
3021053,25.91,1,1,1,2.686606759,1,1,1,2,0
3021053,23.18,1,1,0,2.680503705,1,1,1,2,2
3021585,31.36,2,1,1,2.679318969,1,1,2,1,1
3028199,21.82,2,1,0,2.679112249,1,1,2,2,1
3028471,13.64,2,2,0,2.677870787,1,1,1,1,2
3029526,20.45,2,1,1,2.674858759,1,1,1,1,1
3038192,31.36,2,1,1,2.663521048,1,1,1,1,1
3039474,27.27,1,1,1,2.658828221,1,1,1,2,0
3039534,23.18,1,1,0,2.647019634,1,1,1,1,2
3040788,17.73,1,2,0,2.646632357,1,1,1,2,1
3044139,23.18,1,1,1,2.64553285,1,1,1,2,0
3053195,21.82,2,1,1,2.643124437,1,1,1,2,2
3054211,31.36,1,1,0,2.640704584,1,1,1,0,1
3054823,23.18,2,1,1,2.63250617,1,1,1,1,0
3057895,25.91,2,1,0,2.6310001,1,1,2,1,0
3057895,21.82,1,2,0,2.622400697,1,1,1,1,1
3057895,23.18,1,1,0,0.339617575,1,1,1,2,1
3058180,28.64,2,1,0,2.620334588,1,1,2,1,1
3062470,32.73,1,1,0,2.619880134,1,1,1,0,1
3066085,25.91,1,1,0,2.612628188,1,1,1,2,1
3067967,38.81,1,0,1,2.607496969,0,0,1,0,1
3070769,24.55,1,1,0,2.607325221,1,1,1,2,1
3071695,30,2,1,1,2.602994619,1,1,1,0,1
3073666,27.27,2,1,0,2.599413481,1,1,1,2,2
3077245,34.09,1,1,1,2.59817124,1,1,1,1,1
3078441,23.18,1,1,0,2.591758395,1,1,1,2,1
3079123,35.45,1,1,0,2.577306345,1,1,1,0,1
3085968,31.36,1,1,0,2.573435037,1,1,1,0,1
3087368,21.82,1,2,0,2.566850898,1,1,1,1,0
3090323,37.76,2,0,1,2.565978555,1,0,1,0,1
3091053,39.86,1,0,1,2.561345552,1,1,1,1,2
3091053,24.55,1,1,0,2.55593741,1,1,1,1,1
3092308,36.82,1,1,1,2.550621095,1,0,1,1,1
3094737,32.73,1,1,0,2.550604626,1,1,1,1,0
3094737,30,1,1,1,2.54859772,1,1,1,2,0
3105240,28.64,1,1,0,2.547521265,1,1,1,1,2
3109660,23.18,1,2,0,2.545156554,1,1,1,1,0
3118647,25.91,1,1,0,2.530030185,1,1,1,1,2
3120743,25.91,1,1,1,2.527275205,1,1,1,2,0
3122359,25.91,1,1,0,2.52265882,1,1,1,1,2
3127895,54.55,1,1,0,2.521500396,1,1,1,0,1
3129342,25.91,1,1,0,2.518905393,1,1,1,2,1
3131579,32.73,2,1,1,2.516843759,1,1,2,0,2
3131579,28.64,2,1,0,2.513706005,1,1,2,1,1
3131579,16.36,2,2,0,2.513574391,1,1,2,1,2
3131579,32.73,1,1,1,2.513284114,1,1,1,0,2
3131579,31.36,1,1,1,2.512884103,1,1,1,0,2
3131579,30,1,1,0,2.511657208,1,1,1,2,1
3131579,30,1,1,1,2.511188846,1,1,1,2,1
3131579,28.64,1,1,0,0.308456736,1,1,1,1,2
3143221,23.18,1,1,0,2.511115331,1,1,1,1,2
3149103,30,1,1,0,2.499234255,1,1,1,1,2
3151825,30,1,1,0,2.482691572,0,1,1,2,2
3152895,24.55,2,1,0,2.445668985,1,1,2,2,0
3154232,25.91,2,1,0,2.444454143,1,1,2,2,0
3156022,32.73,1,1,1,2.434312758,1,1,1,0,1
3161908,17.73,2,2,0,2.418882323,1,1,2,1,2
3164237,27.27,2,1,0,2.416702133,1,1,2,1,1
3168421,36.82,1,1,0,2.414546278,1,0,1,0,2
3168421,31.36,1,1,0,2.413816103,1,1,1,1,0
3168421,31.36,1,1,1,2.412803241,1,1,1,0,1
3176409,17.73,1,2,0,2.410132335,1,1,1,2,1
3178045,28.64,2,1,0,2.404439446,1,1,2,1,1
3179222,31.36,1,1,0,2.402757854,1,1,1,1,0
3179293,27.27,1,1,1,2.395068033,0,1,1,2,0
3181865,24.55,1,1,0,2.394114038,1,1,1,2,1
3182033,23.18,1,2,0,2.393306441,1,1,1,1,0
3185965,30,1,1,1,2.38547476,1,1,1,2,0
3186161,30,1,1,0,2.384188609,1,1,1,1,2
3189699,34.09,1,1,1,2.383202455,1,1,1,0,1
3191779,30,1,1,1,2.377070322,1,1,1,2,2
3194060,23.18,1,2,0,2.375570472,1,1,1,1,0
3199372,31.36,1,1,1,2.371818433,1,1,1,2,2
3200001,31.36,1,1,1,2.367045846,1,1,1,0,2
3201579,19.09,3,2,1,2.365357045,1,1,1,2,2
3201579,43.64,1,0,1,2.364518946,1,0,1,0,2
3202715,20.45,2,1,1,2.357999333,1,1,1,1,1
3205263,30,2,1,1,2.350820099,1,1,2,1,1
3205263,38.18,1,1,1,2.35064369,1,1,1,1,1
3205263,30,1,1,1,2.348833699,1,1,1,1,0
3205558,36.82,1,1,0,2.340609816,1,0,1,0,1
3206587,58.74,1,1,0,2.338083009,1,1,1,0,1
3207133,17.73,2,2,0,2.336901982,1,1,2,1,2
3213002,40.91,1,0,1,2.336547473,1,1,1,1,1
3214474,15,2,1,1,2.336480113,1,1,2,1,1
3216027,23.18,2,1,1,2.331111099,1,1,1,1,0
3221556,43.01,1,0,1,2.32985089,1,1,1,1,1
3223684,28.64,1,1,1,2.328182943,1,1,1,2,0
3226352,23.18,2,1,0,2.325917184,1,1,2,2,1
3232679,27.27,1,1,1,2.32334836,1,1,1,2,0
3235310,30,2,1,0,2.323005665,1,1,2,1,1
3237489,21.82,3,2,1,2.321767526,1,1,1,2,2
3239631,34.09,1,1,1,2.321220776,1,1,1,0,1
3242105,24.55,2,1,1,2.321035691,1,1,2,1,0
3242105,20.45,1,1,1,2.310597415,1,1,1,1,1
3243973,32.73,1,1,0,2.310152475,1,1,1,1,0
3246876,30,2,1,1,2.31014096,1,1,2,1,1
3251540,24.55,1,1,1,2.304311988,1,1,1,2,0
3252401,31.36,1,1,1,2.301530042,1,1,1,2,0
3255028,20.45,3,2,1,0.306668513,1,1,1,2,2
3255047,30,1,1,1,2.300701745,1,1,1,2,0
3259135,56.64,1,1,0,2.297097084,1,1,1,0,1
3260526,28.64,1,1,1,2.296737005,1,1,1,2,1
3260526,24.55,1,1,1,2.296390041,1,1,1,1,2
3260526,24.55,1,1,1,2.295017101,1,1,1,1,2
3265166,34.09,1,1,0,2.291914833,1,1,1,1,0
3266491,31.36,1,1,1,2.289003879,1,1,1,1,1
3270931,28.64,1,1,1,2.287830067,1,1,1,2,0
3271954,30,1,1,0,2.282439199,1,1,1,1,2
3275506,34.09,2,1,1,2.281712991,1,1,2,0,2
3278947,30,1,1,1,2.278652168,1,1,1,1,0
3278947,24.55,1,1,1,2.277979817,1,1,1,1,0
3282415,25.91,1,1,1,2.270786584,1,1,1,1,2
3294694,30,1,1,1,2.267505097,1,1,1,1,0
3297368,27.27,2,1,1,2.262715418,1,1,2,1,0
3298233,30,1,1,1,2.26011237,1,1,1,2,0
3308522,20.45,1,1,1,2.259495982,1,1,1,1,0
3312105,30,1,1,1,2.250385383,1,1,1,2,0
3314842,43.64,1,0,1,2.237715306,1,0,1,0,2
3315789,27.27,2,1,1,2.2285272,1,1,2,2,1
3315789,19.09,1,2,1,2.222131419,1,1,1,2,1
3315789,40.91,1,1,1,2.198728173,1,1,1,1,1
3315789,32.73,1,1,1,2.192085325,1,1,1,1,1
3315789,28.64,1,1,1,2.1912749,1,1,1,2,2
3316695,42.27,1,1,1,2.18112349,1,1,1,1,2
3320627,21.82,1,2,0,2.178773507,1,1,1,1,0
3325661,15,2,1,1,2.176872017,1,1,2,1,1
3329862,32.73,1,1,1,2.170898434,1,1,1,1,1
3331472,34.09,1,1,1,2.170540774,1,1,1,0,2
3333539,28.64,2,1,1,2.169766748,1,1,2,1,0
3339626,32.73,2,1,1,2.168547067,1,1,2,1,1
3345786,24.55,1,1,0,2.165910308,1,1,1,2,1
3347700,32.73,1,1,1,2.165162484,1,1,1,0,1
3350421,39.55,1,1,1,2.161745446,1,1,1,1,0
3351170,30,1,1,1,2.159968279,1,1,1,2,2
3355502,39.55,1,1,1,2.151546208,1,1,1,1,0
3359481,32.73,1,1,0,2.150834295,1,1,1,1,0
3363447,31.36,1,1,1,2.150828395,1,1,1,1,1
3363847,31.36,2,1,1,2.143855389,1,1,2,1,1
3364605,30,1,1,1,2.142235585,1,1,1,2,0
3366238,25.91,1,1,1,2.138070611,1,1,1,1,1
3371053,21.82,1,1,1,2.137306172,1,1,1,2,2
3371170,25.91,1,1,1,2.132107954,1,1,1,1,2
3372039,25.91,1,1,1,2.113580857,1,1,1,1,0
3372830,27.27,2,1,1,2.107025866,1,1,2,2,1
3377030,23.18,1,1,1,2.105515992,1,1,1,2,2
3378421,31.36,1,1,1,2.097450675,1,1,1,1,2
3389474,39.55,2,1,1,2.097377931,1,0,2,1,1
3389474,23.18,1,1,1,2.093085684,1,1,1,2,2
3389928,21.82,1,1,1,2.087467621,1,1,1,1,0
3391138,31.36,1,1,0,2.085224933,1,1,1,2,2
3396302,19.09,1,2,1,2.084763606,1,1,1,2,1
3399705,25.91,2,1,1,2.069254458,1,1,2,1,1
3401958,24.55,2,1,1,2.066539392,1,1,2,1,1
3407895,17.73,1,1,1,2.050478903,1,1,1,2,1
3407895,34.09,1,1,1,2.047007818,1,1,1,1,0
3411837,32.73,1,1,1,2.043536819,1,1,1,1,1
3426316,17.73,1,2,1,2.041768794,1,1,1,2,1
3426316,38.18,1,1,1,2.040337627,1,1,1,0,0
3426316,30,1,1,1,2.036704113,1,1,1,2,2
3433363,23.18,1,1,1,2.036232344,1,1,1,2,1
3448596,28.64,1,1,1,2.025743789,0,1,1,2,1
3454993,34.09,2,1,1,2.020837525,1,1,2,0,2
3455225,19.09,1,1,1,2.018880088,1,1,1,2,1
3456242,40.91,1,1,1,2.018058081,1,1,1,1,2
3463158,27.27,1,1,1,2.016743945,1,1,1,1,1
3468732,30,1,1,1,2.014590525,1,1,1,2,2
3474264,31.36,1,1,1,2.012916728,1,1,1,2,0
3475407,21.82,1,1,1,2.00801315,1,1,1,2,2
3477726,17.73,1,2,1,2.006376992,1,1,1,2,1
3480592,38.18,1,1,1,1.995117785,1,1,1,0,2
3481579,36.71,1,1,1,1.988013188,0,1,1,1,1
3481579,17.73,1,2,1,1.9861853,1,1,1,1,2
3481738,39.55,1,1,0,1.972899825,1,0,1,0,1
3483584,34.09,1,1,1,1.971059156,1,1,1,1,0
3488947,27.27,1,1,1,1.959837064,1,1,1,1,1
3492377,36.71,1,0,1,1.957822946,1,0,1,0,2
3493249,31.36,1,1,1,1.957074617,1,1,1,2,0
3496495,39.55,2,1,1,1.956887542,1,0,2,1,2
3498851,28.64,1,1,1,1.956230272,1,1,1,2,1
3500000,17.73,1,1,1,1.95203928,1,1,1,1,2
3500000,19.09,2,2,1,1.950218556,1,1,2,1,1
3500000,30,1,1,1,1.948464753,1,1,1,1,2
3500000,28.64,1,1,1,1.94467281,1,1,1,1,2
3500000,27.27,1,1,1,1.943440885,1,1,1,2,2
3500000,25.91,1,1,1,1.93818494,1,1,1,1,2
3506094,19.09,1,1,1,1.936754036,1,1,1,2,1
3506366,19.09,1,2,1,1.934076984,1,1,1,2,1
3518421,30,1,1,1,1.929844894,1,1,1,2,2
3519768,31.36,1,1,1,1.921216918,1,1,1,1,2
3519826,27.27,1,1,1,1.918605801,1,1,1,2,2
3521655,28.64,1,1,1,1.917350253,1,1,1,1,1
3527321,15,2,1,1,1.912027093,1,1,2,1,1
3527786,27.27,1,1,1,1.909452833,1,1,1,1,2
3536842,23.18,1,1,1,1.90752438,1,1,1,1,0
3536997,31.36,1,1,1,1.906930606,1,1,1,1,2
3539767,37.76,1,1,1,1.904921766,0,1,1,1,2
3545747,24.55,1,1,1,1.89395301,1,1,1,1,1
3547887,31.36,1,1,1,1.893127142,1,1,1,1,0
3550819,30,2,1,1,1.885034249,1,1,2,1,0
3551495,17.73,1,2,1,1.884887854,1,1,1,2,1
3555263,27.27,2,1,1,1.884518716,1,1,2,2,0
3557199,21.82,2,2,1,1.881765425,1,1,2,1,1
3573684,41.96,2,0,1,1.878421382,0,0,2,0,1
3573684,17.73,1,1,1,1.873682241,1,1,1,1,2
3584918,19.09,1,1,1,1.873157545,1,1,1,1,1
3585190,43.01,2,0,1,1.866997906,0,0,2,0,2
3585697,30,1,1,1,1.844961118,1,1,1,1,2
3589469,38.18,1,1,1,1.842451582,1,1,1,0,2
3596505,31.36,1,1,1,1.84199195,1,1,1,1,2
3603062,20.45,1,1,1,1.838540004,1,1,1,1,1
3606441,27.27,1,1,1,1.834835834,1,1,1,1,1
3610526,27.27,1,1,1,1.818690312,1,1,1,1,2
3615992,24.55,1,1,1,1.813702297,1,1,1,2,1
